"Group","ID","Item","Guidance","Done","Notes"
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.11.1","Default ingress and egress rules","The default network policy applies the following ingress and egress rules to each component. ¶ Component Ingress ports Egress ports Description cert-manager 9402 6443, 5353 Allows ingress traffic to cert-manager- 9402, 10250 6443 metrics server and webhook egress traffic to OpenShift API server. cert-manager- 9402 6443 cainjector 6443, 9402 6443 Allows ingress traffic to metrics and webhook istio-csr servers, and egress traffic to OpenShift API server and internal DNS server. ¶ Allows ingress traffic to metrics server and egress traffic to OpenShift API server. ¶ Allows ingress traffic to the gRPC Istio certificate request API, metrics servers and egress traffic to OpenShift API server.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.11.2","Network policy configuration parameters","You can enable and configure network policies for the cert-manager Operator components by updating the CertManager custom resource (CR). The CR includes the following parameters for enabling default network policies and defining custom egress rules. ¶ Field Type Description ¶ Field Type Description ¶ spec.defaultNet boolean Specifies whether to enable the default network policy for the workPolicy cert-manager Operator components. ¶ Once you enable default network policies, you cannot disable them. This restriction prevents accidental security degradation. Before enabling this setting, ensure that you plan the network policy requirements. ¶ spec.networkPo object Defines a list of custom network policy configuration. To apply licies the configuration, you must set spec.defaultNetworkPolicy to true. spec.networkPo string licies.compone Specifies the component that this network policy targets. The ntName only valid value is CoreController. ¶ spec.networkPo object Defines the egress rules for the specified component. Set to {} licies.egress to allow connections to all external providers. ¶ spec.networkPo object Defines a list of network ports and protocols for the specified licies.egress.po providers. rts Specifies a unique name for the custom network policy, which is spec.networkPo string used to generate the NetworkPolicy resource name. licies.name","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.11.3","Network policy configuration examples","To control traffic flow and enhance cluster security, enable network policies and custom rules for the cert-manager Operator for Red Hat OpenShift. ¶ To enable network policy and custom rules, see the following example: ¶ defaultNetworkPolicy: ""true"" ¶ To allow egress access to all external issuer providers, see the following example: ¶ defaultNetworkPolicy: ""true"" networkPolicies: name: allow-egress-to-all ¶ componentName: CoreController egress: {} ¶ To allow the cert-manager Operator controller to perform the ACME challenge self-check, see the following example. This process requires connections to the ACME provider, DNS API endpoints, and recursive DNS servers. ¶ defaultNetworkPolicy: ""true"" networkPolicies: name: allow-egress-to-acme-server ¶ componentName: CoreController egress: ports: ¶ port: 80 protocol: TCP ¶ port: 443 protocol: TCP ¶ name: allow-egress-to-dns-service componentName: CoreController egress: ports: port: 53 protocol: UDP port: 53 protocol: TCP","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.11.4","Verifying the network policy creation","You can verify that the default and custom NetworkPolicy resources are created. ¶ You have enabled network policy for cert-manager Operator for Red Hat OpenShift in the CertManager custom resource. ¶ Verify the list of NetworkPolicy resources in the cert-manager namespace by running the ¶ $ oc get networkpolicy -n cert-manager ¶ NAME POD-SELECTOR AGE ¶ cert-manager-allow-egress-to-api-server app.kubernetes.io/instance=cert-manager 7s ¶ cert-manager-allow-egress-to-dns app=cert-manager 6s ¶ cert-manager-allow-ingress-to-metrics app.kubernetes.io/instance=cert-manager 7s ¶ cert-manager-allow-ingress-to-webhook app=webhook 6s ¶ cert-manager-deny-all app.kubernetes.io/instance=cert-manager 8s ¶ cert-manager-user-allow-egress-to-acme-server app=cert-manager 8s ¶ cert-manager-user-allow-egress-to-dns-service app=cert-manager 7s ¶ The output lists the default policies and any custom policies that you created. ¶ 9.12. DISTRIBUTING CERTIFICATES BY USING TRUST-MANAGER OPERAND ¶ The trust-manager operand simplifies the distribution of certificate authority (CA) certificates across OpenShift Container Platform clusters. As an administrator, you can configure the operand according to the cluster requirements and manage trust bundles efficiently. ¶ Distributing certificates by using trust manager is a Technology Preview feature only. Technology Preview features are not supported with Red Hat production service level agreements (SLAs) and might not be functionally complete. Red Hat does not recommend using them in production. These features provide early access to upcoming product features, enabling customers to test functionality and provide feedback during the development process. ¶ The trust-manager operand provides the following benefits: ¶ Distribution of CA certificates across your cluster as a Day 2 operation. ¶ Consolidation of certificates from multiple sources, such as ConfigMaps, Secrets, inline data, and default CAs, into a single trust bundle. ¶ Automatic updates to target objects whenever the underlying source certificates change. ¶ Creation of trust bundles as secret objects for applications that explicitly require secrets instead of ConfigMap objects. ¶ Automatic integration with the default trusted CA bundle of the cluster, requiring no manual configuration.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.12.1","Installing the trust-manager operand","You can install the trust-manager operand to enable the automated distribution of trust bundles across your cluster namespaces. The trust-manager operand is not installed by default. ¶ Distributing certificates by using trust manager is a Technology Preview feature only. Technology Preview features are not supported with Red Hat production service level agreements (SLAs) and might not be functionally complete. Red Hat does not recommend using them in production. These features provide early access to upcoming product features, enabling customers to test functionality and provide feedback during the development process. ¶ You have installed cert-manager Operator for Red Hat OpenShift. ¶ 1. Enable the trust manager add-on feature in the Operator subscription by running the following ¶ oc -n cert-manager-operator patch subscription cert-manager-operator \ -type='merge' \ p '{""spec"":{""config"":{""env"": ¶ [{""name"":""UNSUPPORTED_ADDON_FEATURES"",""value"":""TrustManager=true""}]}}}' ¶ 2. Create a YAML file, for example, trust-manager.yaml, that defines the TrustManager custom resource (CR) as shown in the following example: ¶ Example trust-manager.yaml ¶ kind: TrustManager ¶ trustManagerConfig: logLevel: 2 logFormat: ""text"" trustNamespace: ""cert-manager"" filterExpiredCertificates: ""Enabled"" secretTargets: policy: ""Custom"" authorizedSecrets: ""my-trust-bundle"" ""app-ca-bundle"" defaultCAPackage: policy: ""Enabled"" resources: {} affinity: {} tolerations: [] nodeSelector: {} ¶ environment: ""production"" team: ""platform"" ¶ example.com/managed-by: ""cert-manager-operator"" ¶ Because you can create only one instance of TrustManager CR per cluster, the metadata.name field must be set to cluster. ¶ 3. Create the TrustManager CR by running the following command: ¶ $ oc create -f trust-manager.yaml ¶ Verify that the trust-manager operand is running successfully by running the following ¶ $ oc get TrustManager cluster -o jsonpath='{.status.conditions}' | jq ¶ ""lastTransitionTime"": ""2026-03-27T11:54:50Z"", ""message"": """", ""reason"": ""Ready"", ""status"": ""False"", ""type"": ""Degraded"" ""lastTransitionTime"": ""2026-03-27T11:54:50Z"", ""message"": ""reconciliation successful"", ""reason"": ""Ready"", ""status"": ""True"", ""type"": ""Ready"" ¶ The message field in the output must have the value reconciliation successful. ¶ Verify that the trust-manager deployment is running successfully in the cert-manager namespace: ¶ $ oc get Deployments -l ""app.kubernetes.io/name=cert-manager-trust-manager"" -n cert- manager ¶ NAME READY UP-TO-DATE AVAILABLE AGE ¶ trust-manager 1/1 1 1 109s ¶ Verify that the status of the pod is Running by running the following command: $ oc get pods -l ""app.kubernetes.io/name=cert-manager-trust-manager"" -n cert-manager ¶ NAME READY STATUS RESTARTS AGE ¶ trust-manager-547bb59b4b-hd6mv 1/1 Running 0 24s ¶ Next Step ¶ Configuring trust bundle","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.12.2","Configuring trust bundle","After installing the trust-manager operand, you must use the Bundle custom resource (CR) to distribute certificate authority (CA) certificates across your cluster. A trust bundle combines certificate sources and maintains target ConfigMap and Secret objects across selected namespaces. ¶ If you configure your trust bundle to use the default CAs, you do not need to manually provision the source certificates. The controller reads them from the cert-manager-operator-trusted-ca-bundle ConfigMap, which is injected by the Cluster Network Operator (CNO) during the Operator installation. ¶ Distributing certificates by using trust manager is a Technology Preview feature only. Technology Preview features are not supported with Red Hat production service level agreements (SLAs) and might not be functionally complete. Red Hat does not recommend using them in production. These features provide early access to upcoming product features, enabling customers to test functionality and provide feedback during the development process. ¶ You have installed trust-manager operand. ¶ 1. To inject the trust bundle into a specific namespace, apply the required label by running the ¶ $ oc patch namespace <namespace> --type=merge '{""metadata"":{""labels"":{""trust.cert- manager.io/inject"":""true""}}}' ¶ The trust-manager operand creates the target bundle in all namespaces that match the label ¶ The trust-manager operand creates the target bundle in all namespaces that match the label selector defined in your Bundle CR. ¶ 2. Create a YAML file, for example, bundle.yaml, that defines the Bundle object as shown in the following example: ¶ apiVersion: trust.cert-manager.io/v1alpha1 kind: Bundle ¶ name: example-bundle ¶ sources: useDefaultCAs: true ¶ target: configMap: key: ca-certificates.crt secret: key: ca-certificates.crt trust.cert-manager.io/inject: ""true"" ¶ For more information on bundle configurations, see trust-manager usage. ¶ If your Bundle CR targets a Secret object, you must set the spec.trustManagerConfig.secretTargets.policy field in your TrustManager CR to Custom and add the name of target secret to the spec.trustManagerConfig.secretTargets.authorizedSecrets list. If the spec.trustManagerConfig.secretTargets.policy field is set to Disabled, the Bundle CR fails to create the target secret. ¶ 3. Create the Bundle custom resource by running the following command: ¶ $ oc create -f bundle.yaml ¶ Verify the status of Bundle CR by running the following command: ¶ $ oc get Bundle example-bundle -o jsonpath='{.status.conditions}' | jq ¶ In the output, the reason must be set to Synced and status must be set to True, as shown in the following example: ¶ ""lastTransitionTime"": ""2026-03-27T12:03:42Z"", ""message"": ""Successfully synced Bundle to namespaces that match this label selector: ¶ trust.cert-manager.io/inject=true"", ""observedGeneration"": 1, ""reason"": ""Synced"", ""status"": ""True"", ¶ ""type"": ""Synced"" ¶ Verify the target secret by running the following command: $ oc describe secret example-bundle -n trust-bundle-target ¶ Name: example-bundle Namespace: trust-bundle-target Labels: trust.cert-manager.io/bundle=example-bundle Annotations: trust.cert-manager.io/hash: 55c00f8109c4c6b1ee4710aa53ad280355973f25444d6bb13a93851af0d8f5d8 ¶ Type: Opaque ¶ Data ==== ca-certificates.crt: 219257 bytes ¶ Verify the target ConfigMap by running the following command: $ oc get cm example-bundle -n trust-bundle-target ¶ NAME DATA AGE ¶ example-bundle 1 4m25s","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.12.3","Uninstalling the trust-manager operand","You can uninstall the trust-manager operand by deleting the TrustManager custom resource (CR). Deleting the TrustManager CR stops the operator from reconciling trust-manager resources, but does not automatically remove the trust-manager deployment or its associated resources. You must manually delete these resources after deleting the CR if you need a complete cleanup. ¶ You have enabled the trust manager feature. ¶ You have created the TrustManager custom resource. ¶ 1. Delete any Bundle CRs that you created. Deleting a Bundle CR causes trust-manager to remove the corresponding target ConfigMap and Secret objects from the target namespaces. a. Fetch the list of bundles created by running the following command: ¶ $ oc get Bundle ¶ b. Delete each Bundle in the list by running the following command: $ oc delete Bundle <bundle_name> ¶ 2. Delete the TrustManager custom resource by running the following command: ¶ $ oc delete TrustManager cluster ¶ 3. Delete all the labeled resources to complete the cleanup: a. Delete the namespace-scoped resources in the cert-manager namespace: ¶ $ oc delete deployments,services,serviceaccounts,configmaps,certificates,issuers -l ""app.kubernetes.io/name=cert-manager-trust-manager"" -n cert-manager ¶ b. Delete the cluster-scoped resources: $ oc delete clusterroles,clusterrolebindings,validatingwebhookconfigurations -l ""app.kubernetes.io/name=cert-manager-trust-manager"" ¶ c. If you configured a custom trust namespace, delete the role and role binding resources in that namespace: $ oc delete roles,rolebindings -l ""app.kubernetes.io/name=cert-manager-trust-manager"" - n <trust_namespace>","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.12.4","Trust manager custom resource fields","You can configure the behavior of the trust-manager operand by modifying the TrustManager custom resource (CR). ¶ Distributing certificates by using trust manager is a Technology Preview feature only. Technology Preview features are not supported with Red Hat production service level agreements (SLAs) and might not be functionally complete. Red Hat does not recommend using them in production. These features provide early access to upcoming product features, enabling customers to test functionality and provide feedback during the development process. ¶ The following table lists the parameters for configuring trust-manager settings. ¶ Field Type Description ¶ spec.controllerConfig.labels object Optional. Specifies a list of key-value pairs to apply as labels to all resources created for the trust manager deployment. ¶ Field Type Description ¶ spec.controllerConfig.annot object Optional. Specifies a list of key-value pairs to apply as ations annotations to all resources created for the trust manager deployment. ¶ spec.trustManagerConfig.aff object Optional. Specifies the scheduling constraints for the trust inity manager pod. For more information, see Assigning Pods to Nodes. ¶ spec.trustManagerConfig.de object Optional. Configures the default CA package for trust faultCAPackage manager. When enabled, the Operator uses the OpenShift Container Platform trusted CA bundle injection mechanism. ¶ spec.trustManagerConfig.de string Optional. Specifies whether the default CA package feature faultCAPackage.policy is enabled. When set to Enabled, the Operator configures the trusted CA bundle to trust manager. When set to Disabled, no default CA package is configured. The default value is Disabled. ¶ To enable the useDefaultCAs: true setting in your Bundle CR, you must set the value to Enabled. ¶ spec.trustManagerConfig.filt string Optional. Specifies whether trust manager filters out erExpiredCertificates expired certificates from trust bundles before distributing them. When set to Enabled, the expired certificates are removed from bundles. When set to Disabled, the expired certificates are included in bundles. The default value is Disabled. ¶ spec.trustManagerConfig.lo integer Optional. Specifies the verbosity of trust manager logging. gLevel The minimum value is 1 and the maximum value is 5. The default value is 1. ¶ spec.trustManagerConfig.lo string Optional. Specifies the output format for trust manager gFormat logging. The supported formats are text and json. The default value is text. ¶ spec.trustManagerConfig.no object Optional. Specifies the key-value pairs that limit which deSelector nodes can host the trust manager pod. You can specify a maximum of 50 node selectors. For more information, see Assigning Pods to Nodes. ¶ spec.trustManagerConfig.re object Optional. Defines the compute resource requirements for sources the trust manager pod. ¶ Field Type Description ¶ spec.trustManagerConfig.se object Optional. Defines the configuration for writing trust bundles cretTargets to Secrets. ¶ spec.trustManagerConfig.se array Optional. A list of specific secret names that trust manager cretTargets.authorizedSecre is authorized to create and update. ts ¶ If spec.trustManagerConfig.secretTarg ets.policy is set to Custom, you must specify a value. If spec.trustManagerConfig.secretTarg ets.policy is set to Disabled, you must not specify a value. ¶ spec.trustManagerConfig.se string Optional. Specifies whether trust manager can write trust cretTargets.policy bundles to Secrets. When set to Disabled, trust manager cannot write trust bundles to Secrets. When set to spec.trustManagerConfig.tol array Custom, trust manager is granted permission to create and erations update only the secrets listed in the authorizedSecrets parameter. The default value is Disabled. spec.trustManagerConfig.tru string stNamespace Optional. Allows the trust manager pod to be scheduled on nodes with specific taints. You can specify a maximum of 50 tolerations. ¶ Optional. Specifies the namespace where trust manager locates CA certificate sources, such as ConfigMaps and Secrets. This namespace must exist before you create the TrustManager custom resource. The default value is cert- manager. ¶ You cannot change the value once set. ¶ 9.13. MONITORING CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT ¶ By default, the cert-manager Operator for Red Hat OpenShift exposes metrics for the three core components: controller, cainjector, and webhook. You can configure OpenShift Monitoring to collect these metrics by using the Prometheus Operator format.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.13.1","Enabling user workload monitoring","To collect metrics from your specific applications, enable monitoring for user-defined projects. You can ¶ To collect metrics from your specific applications, enable monitoring for user-defined projects. You can enable monitoring for user-defined projects by configuring user workload monitoring in the cluster. For more information, see ""Setting up metrics collection for user-defined projects"". ¶ 1. Create the cluster-monitoring-config.yaml YAML file: ¶ kind: ConfigMap ¶ name: cluster-monitoring-config namespace: openshift-monitoring data: config.yaml: | ¶ enableUserWorkload: true ¶ 2. Apply the ConfigMap by running the following command: ¶ $ oc apply -f cluster-monitoring-config.yaml ¶ 1. Verify that the monitoring components for user workloads are running in the openshift-user- workload-monitoring namespace by running the following command: ¶ $ oc -n openshift-user-workload-monitoring get pod ¶ prometheus-operator-6cb6bd9588-dtzxq 2/2 Running 0 50s ¶ prometheus-user-workload-0 6/6 Running 0 48s ¶ prometheus-user-workload-1 6/6 Running 0 48s ¶ thanos-ruler-user-workload-0 4/4 Running 0 42s ¶ thanos-ruler-user-workload-1 4/4 Running 0 42s ¶ The status of the pods such as prometheus-operator, prometheus-user-workload, and thanos-ruler-user-workload must be Running. ¶ Setting up metrics collection for user-defined projects ¶ 9.13.2. Configuring metrics collection for cert-manager Operator for Red Hat OpenShift operands by using a ServiceMonitor ¶ The cert-manager Operator for Red Hat OpenShift operands expose metrics by default on port 9402 at ¶ the /metrics service endpoint. You can configure metrics collection for the cert-manager operands by creating a ServiceMonitor custom resource (CR) that enables Prometheus Operator to collect custom metrics. For more information, see ""Configuring user workload monitoring"". ¶ You have installed the cert-manager Operator for Red Hat OpenShift. ¶ You have enabled the user workload monitoring. ¶ 1. Create the ServiceMonitor CR: ¶ a. Create the YAML file that defines the ServiceMonitor CR: ¶ Example servicemonitor-cert-manager.yaml file ¶ app: cert-manager app.kubernetes.io/instance: cert-manager app.kubernetes.io/name: cert-manager ¶ name: cert-manager ¶ honorLabels: false interval: 60s scrapeTimeout: 30s targetPort: 9402 ¶ matchExpressions: key: app.kubernetes.io/name operator: In values: cainjector cert-manager webhook key: app.kubernetes.io/instance operator: In values: cert-manager key: app.kubernetes.io/component operator: In values: cainjector controller webhook ¶ b. Create the ServiceMonitor CR by running the following command: $ oc apply -f servicemonitor-cert-manager.yaml ¶ After the ServiceMonitor CR is created, the user workload Prometheus instance begins metrics collection from the cert-manager Operator for Red Hat OpenShift operands. The collected metrics are labeled with job=""cert-manager"",job=""cert-manager-cainjector"", and job=""cert-manager-webhook"". ¶ 1. In the OpenShift Container Platform web console, navigate to Observe Targets. ¶ 2. In the Label filter field, enter the following labels to filter the metrics targets for each operand: $ service=cert-manager ¶ $ service=cert-manager-webhook ¶ $ service=cert-manager-cainjector ¶ 3. Confirm that the Status column shows Up for the cert-manager, cert-manager-webhook, and cert-manager-cainjector entries. ¶ Configuring user workload monitoring ¶ 9.13.3. Querying metrics for the cert-manager Operator for Red Hat OpenShift operands ¶ As a cluster administrator, or as a user with view access to all namespaces, you can query cert-manager Operator for Red Hat OpenShift operands metrics by using the OpenShift Container Platform web console or the command-line interface (CLI). For more information, see ""Accessing metrics"". ¶ You have installed the cert-manager Operator for Red Hat OpenShift. You have enabled monitoring and metrics collection by creating ServiceMonitor object. ¶ 1. In the OpenShift Container Platform web console, navigate to Observe Metrics. ¶ 2. In the query field, enter the following PromQL expressions to query the cert-manager Operator for Red Hat OpenShift operands metric for each operand: {job=""cert-manager""} ¶ {job=""cert-manager-webhook""} ¶ {job=""cert-manager-cainjector""} ¶ Accessing metrics as an administrator","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.13.4","Configuring metrics collection for the istio-csr operand","The istio-csr operand exposes metrics by default on port 9402 at the /metrics service endpoint. You can configure metrics collection for the operand by creating a ServiceMonitor custom resource (CR), which enables the Prometheus Operator to collect custom metrics. For more information, see ""Configuring user workload monitoring"". ¶ You have installed the cert-manager Operator for Red Hat OpenShift. ¶ You have enabled user workload monitoring. ¶ 1. Create the ServiceMonitor CR definition file: ¶ Example servicemonitor-istio-csr.yaml file ¶ app: cert-manager-istio-csr app.kubernetes.io/instance: cert-manager-istio-csr app.kubernetes.io/name: cert-manager-istio-csr ¶ name: cert-manager-istio-csr namespace: <istio_csr_project_name> ¶ honorLabels: false interval: 60s scrapeTimeout: 30s targetPort: 9402 ¶ <istio_csr_project_name> ¶ app: cert-manager-istio-csr app.kubernetes.io/instance: cert-manager-istio-csr app.kubernetes.io/name: cert-manager-istio-csr ¶ Replace <istio_csr_project_name> with the namespace where you created the IstioCSR CR. ¶ 2. Create the ServiceMonitor CR by running the following command: ¶ $ oc apply -f servicemonitor-istio-csr.yaml ¶ After the ServiceMonitor CR is created, the user workload Prometheus instance starts collecting metrics from the istio-csr operand. The collected metrics are labeled with job=""cert- manager-istio-csr"". ¶ 2. Click Observe Targets. ¶ 3. In the Label filter field, enter the service=cert-manager-istio-csr label to filter the metrics targets. ¶ 4. Confirm that the Status column shows Up for the cert-manager-istio-csr target. ¶ Configuring user workload monitoring","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.13.5","Querying metrics for the istio-csr operand","Cluster administrators, or users with view access to all namespaces, can query metrics for the istio-csr operand by using the OpenShift Container Platform web console. For more information, see ""Accessing metrics"". ¶ You have installed the cert-manager Operator for Red Hat OpenShift. You have enabled monitoring and metrics collection by creating the ServiceMonitor object for the istio-csr operand. ¶ 2. Click Observe Metrics. ¶ 3. In the query field, enter the {job=""cert-manager-istio-csr""} PromQL expression to query the istio-csr operand metrics. The results display metrics collected for the istio-csr operand, which can help you monitor its performance and behavior. ¶ Accessing metrics as an administrator ¶ 9.14. CONFIGURING LOG LEVELS FOR CERT-MANAGER AND THE CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT ¶ To troubleshoot issues with the cert-manager components and the cert-manager Operator for Red Hat OpenShift, you can configure the log level verbosity. ¶ To use different log levels for different cert-manager components, see Customizing cert- manager Operator API fields.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.14.1","Setting a log level for cert-manager","To troubleshoot issues and control log volume, configure the log level for the cert-manager Operator for Red Hat OpenShift. You can set specific verbosity levels to capture the necessary details for debugging or to reduce noise in your cluster logs. ¶ You have installed version 1.11.1 or later of the cert-manager Operator for Red Hat OpenShift. ¶ 1. Edit the CertManager resource by running the following command: ¶ $ oc edit certmanager.operator cluster ¶ 2. Set the log level value by editing the spec.logLevel section: ¶ logLevel: <log_level> ¶ The valid log level values for the CertManager resource are Normal, Debug, Trace, and TraceAll. To audit logs and perform common operations when there are no issues, set logLevel to Normal . To troubleshoot a minor issue by viewing verbose logs, set logLevel to Debug . To troubleshoot a major issue by viewing more verbose logs, you can set logLevel to Trace. To troubleshoot serious issues, set logLevel to TraceAll. The default logLevel is Normal. ¶ TraceAll generates huge amount of logs. After setting logLevel to TraceAll, you might experience performance issues. ¶ 3. Save your changes and quit the text editor to apply your changes. After applying the changes, the verbosity level for the cert-manager components controller, CA injector, and webhook is updated.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.14.2","Setting a log level for the cert-manager Operator for Red Hat OpenShift","To troubleshoot issues and control log volume, set the log level for the cert-manager Operator for Red Hat OpenShift. You can configure the verbosity of the Operator log messages to capture the specific details required for your environment. ¶ You have installed version 1.11.1 or later of the cert-manager Operator for Red Hat OpenShift. ¶ Update the subscription object for cert-manager Operator for Red Hat OpenShift to provide the verbosity level for the operator logs by running the following command: ¶ $ oc -n cert-manager-operator patch subscription openshift-cert-manager-operator -- type='merge' -p '{""spec"":{""config"":{""env"":[{""name"":""OPERATOR_LOG_LEVEL"",""value"":""v""}]}}}' ¶ Replace v with the desired log level number. The valid values for v can range from 1`to `10. The default value is 2. ¶ 1. The cert-manager Operator pod is redeployed. Verify that the log level of the cert-manager Operator for Red Hat OpenShift is updated by running the following command: ¶ $ oc set env deploy/cert-manager-operator-controller-manager -n cert-manager-operator -- list | grep -e OPERATOR_LOG_LEVEL -e container ¶ # deployments/cert-manager-operator-controller-manager, container kube-rbac-proxy OPERATOR_LOG_LEVEL=9 # deployments/cert-manager-operator-controller-manager, container cert-manager-operator OPERATOR_LOG_LEVEL=9 ¶ 2. Verify that the log level of the cert-manager Operator for Red Hat OpenShift is updated by running the oc logs command: ¶ $ oc logs deploy/cert-manager-operator-controller-manager -n cert-manager-operator","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.14.3","Additional resources","Customizing cert-manager Operator API fields ¶ 9.15. UNINSTALLING THE CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT ¶ You can remove the cert-manager Operator for Red Hat OpenShift from OpenShift Container Platform by uninstalling the Operator and removing its related resources.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.15.1","Uninstalling the cert-manager Operator for Red Hat OpenShift","You can uninstall the cert-manager Operator for Red Hat OpenShift by using the web console. ¶ The cert-manager Operator for Red Hat OpenShift is installed. ¶ 2. Uninstall the cert-manager Operator for Red Hat OpenShift Operator. a. Navigate to Operators Installed Operators. ¶ b. Click the Options menu next to the cert-manager Operator for Red Hat OpenShift ¶ entry and click Uninstall Operator. ¶ c. In the confirmation dialog, click Uninstall.","",""
"CERT-MANAGER OPERATOR FOR RED HAT OPENSHIFT > CONFIGURING CERTIFICATES WITH AN ISSUER","9.15.2","Removing cert-manager Operator for Red Hat OpenShift resources","Once you have uninstalled the cert-manager Operator for Red Hat OpenShift, you have the option to eliminate its associated resources from your cluster. ¶ 2. Remove the deployments of the cert-manager components, such as cert-manager, cainjector, and webhook, present in the cert-manager namespace. ¶ a. Click the Project drop-down menu to see a list of all available projects, and select the cert- manager project. ¶ b. Navigate to Workloads Deployments. ¶ c. Select the deployment that you want to delete. ¶ d. Click the Actions drop-down menu, and select Delete Deployment to see a confirmation dialog box. ¶ e. Click Delete to delete the deployment. f. Alternatively, delete deployments of the cert-manager components such as cert-manager, ¶ f. Alternatively, delete deployments of the cert-manager components such as cert-manager, cainjector and webhook present in the cert-manager namespace by using the command- line interface (CLI). ¶ $ oc delete deployment -n cert-manager -l app.kubernetes.io/instance=cert-manager ¶ 3. Optional: Remove the custom resource definitions (CRDs) that were installed by the cert- manager Operator for Red Hat OpenShift: a. Remove the finalizers from the CertManager custom resource (CR) by running the ¶ $ oc patch certmanagers.operator cluster --type=merge -p='{""metadata"": {""finalizers"":null}}' ¶ b. Navigate to Administration CustomResourceDefinitions. ¶ c. Enter certmanager in the Name field to filter the CRDs. ¶ d. Click the Options menu next to each of the following CRDs, and select Delete ¶ Custom Resource Definition: ¶ Certificate ¶ CertificateRequest ¶ CertManager (operator.openshift.io) ¶ Challenge ¶ ClusterIssuer ¶ Issuer ¶ Order ¶ 4. Optional: Remove the cert-manager-operator namespace. a. Navigate to Administration Namespaces. ¶ b. Click the Options menu next to the cert-manager-operator and select Delete Namespace. ¶ c. In the confirmation dialog, enter cert-manager-operator in the field and click Delete.","",""
"ZERO TRUST WORKLOAD IDENTITY MANAGER > ZERO TRUST WORKLOAD IDENTITY MANAGER OVERVIEW","10.1.1","SPIFFE","Establish trust between software workloads in distributed systems with Secure Production Identity Framework for Everyone (SPIFFE). SPIFFE assigns unique IDs to workloads, allowing them to verify identities and communicate securely. This ensures secure authentication across dynamic environments. ¶ The SPIFFE IDs are contained in the SPIFFE Verifiable Identity Document (SVID). SVIDs are used by workloads to verify their identity to other workloads so that the workloads can communicate with each other. The two main SVID formats are: ¶ X.509-SVIDs: X.509 certificates where the SPIFFE ID is embedded in the Subject Alternative Name (SAN) field. ¶ JWT-SVIDs: JSON Web Tokens (JWTs) where the SPIFFE ID is included as the sub claim. ¶ For more information, see SPIFFE Overview.","",""
"ZERO TRUST WORKLOAD IDENTITY MANAGER > ZERO TRUST WORKLOAD IDENTITY MANAGER OVERVIEW","10.1.2","SPIRE Server","Manage and issue SPIFFE identities within a trust domain using the SPIRE Server. By storing registration entries and signing keys, you can control identity issuance and perform node attestation with the SPIRE Agent. For more information, see About the SPIRE Server.","",""
"ZERO TRUST WORKLOAD IDENTITY MANAGER > ZERO TRUST WORKLOAD IDENTITY MANAGER OVERVIEW","10.1.3","SPIRE Agent","The SPIRE Agent performs workload attestation to ensure that workloads receive a verified identity when requesting authentication through the SPIFFE Workload API. The agent uses configured workload attestor plugins to verify these identities. The plugins are used to verify the identity of the node on which the agent is running. For more information, see About the SPIRE Agent.","",""
