"Group","ID","Item","Guidance","Done","Notes"
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","15.7","CONFIGURING REMOTE LOGGING TO A SERVER OVER UDP                           217","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","15.8","LOAD BALANCING HELPER IN RSYSLOG                                          219","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","15.9","CONFIGURING RELIABLE REMOTE LOGGING                                       219","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","15.10","SUPPORTED RSYSLOG MODULES                                                221","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","15.11","CONFIGURING THE NETCONSOLE SERVICE TO LOG KERNEL MESSAGES TO A REMOTE HOST 221","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","15.12","ADDITIONAL RESOURCES                                                     222",".C.H. .A.P. .T.E. R. .1.6. .. U. .S.I.N. G. . .T.H. .E. L. .O. G. .G. .IN. .G. . S. .Y.S. T. .E.M. . .R.O. .L.E. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .2.2.3. . . . . . . . . . . . .","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","16.1","FILTERING LOCAL LOG MESSAGES BY USING THE LOGGING RHEL SYSTEM ROLE        223","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . .","16.2","APPLYING A REMOTE LOGGING SOLUTION BY USING THE LOGGING RHEL SYSTEM ROLE  225","","",""
"CONFIGURING AUTOMATED UNLOCKING OF ENCRYPTED VOLUMES BY USING POLICY- .B.A. S. .E.D. . D. .E.C. .R.Y. .P.T. I.O. .N. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1.3.9. . . . . . . . . . . . . > USING THE LOGGING RHEL SYSTEM ROLE WITH TLS                               228","16.3.1","Configuring client logging with TLS                                     228","16.3.2. Configuring server logging with TLS Table of Contents 16.4. USING THE LOGGING RHEL SYSTEM ROLES WITH RELP 16.4.1. Configuring client logging with RELP 233 16.4.2. Configuring server logging with RELP 233 16.5. ADDITIONAL RESOURCES 235 ¶ PROVIDING FEEDBACK ON RED HAT DOCUMENTATION ¶ PROVIDING FEEDBACK ON RED HAT DOCUMENTATION ¶ We are committed to providing high-quality documentation and value your feedback. To help us improve, you can submit suggestions or report errors through the Red Hat Jira tracking system. ¶ 1. Log in to the Jira website. If you do not have an account, select the option to create one. ¶ 2. Click Create in the top navigation bar. ¶ 3. Enter a descriptive title in the Summary field. ¶ 4. Enter your suggestion for improvement in the Description field. Include links to the relevant ¶ parts of the documentation. ¶ 5. Click Create at the bottom of the dialogue.","",""
"SECURING RHEL DURING AND RIGHT AFTER INSTALLATION","1.1","DISK PARTITIONING","The recommended practices for disk partitioning differ for installations on bare-metal machines and for virtualized or cloud environments that support adjusting virtual disk hardware and file systems containing already-installed operating systems. ¶ To ensure separation and protection of data on bare-metal installations, create separate partitions for the /boot, /, /home, /tmp, and /var/tmp/ directories: ¶ /boot This partition is the first partition that is read by the system during boot up. The boot loader and kernel images that are used to boot your system into RHEL 9 are stored in this partition. This partition should not be encrypted. If this partition is included in / and that partition is encrypted or otherwise becomes unavailable then your system is not able to boot. ¶ /home When user data (/home) is stored in / instead of in a separate partition, the partition can fill up causing the operating system to become unstable. Also, when upgrading your system to the next version of RHEL 9 it is a lot easier when you can keep your data in the /home partition as it is not be overwritten during installation. If the root partition (/) becomes corrupt your data could be lost forever. By using a separate partition there is slightly more protection against data loss. You can also target this partition for frequent backups. ¶ /tmp and /var/tmp/ Both the /tmp and /var/tmp/ directories are used to store data that does not need to be stored for a long period of time. However, if a lot of data floods one of these directories it can consume all of your storage space. If this happens and these directories are stored within / then your system could become unstable and crash. For this reason, moving these directories into their own partitions is a good idea. ¶ For virtual machines or cloud instances, the separate /boot, /home, /tmp, and /var/tmp partitions are optional because you can increase the virtual disk size and the / partition if it begins to fill up. Set up monitoring to regularly check the / partition usage so that it does not fill up before you increase the virtual disk size accordingly. ¶ During the installation process, you have an option to encrypt partitions. You must supply a passphrase. This passphrase serves as a key to unlock the bulk encryption key, which is used to secure the partition's data. ¶ 1.2. RESTRICTING NETWORK CONNECTIVITY DURING THE INSTALLATION PROCESS ¶ When installing RHEL 9, the installation medium represents a snapshot of the system at a particular time. Because of this, it may not be up-to-date with the latest security fixes and may be vulnerable to certain issues that were fixed only after the system provided by the installation medium was released. ¶ When installing a potentially vulnerable operating system, always limit exposure only to the closest necessary network zone. The safest choice is the ""no network"" zone, which means to leave your machine disconnected during the installation process. In some cases, a LAN or intranet connection is sufficient while the Internet connection is the riskiest. To follow the best security practices, choose the closest zone with your repository while installing RHEL 9 from a network.","",""
"SECURING RHEL DURING AND RIGHT AFTER INSTALLATION","1.3","INSTALLING THE MINIMUM AMOUNT OF PACKAGES REQUIRED","It is best practice to install only the packages you will use because each piece of software on your computer could possibly contain a vulnerability. If you are installing from the DVD media, take the opportunity to select exactly what packages you want to install during the installation. If you find you need another package, you can always add it to the system later.","",""
"SECURING RHEL DURING AND RIGHT AFTER INSTALLATION","1.4","POST-INSTALLATION PROCEDURES","The following steps are the security-related procedures that should be performed immediately after installation of RHEL 9. ¶ Update your system. Enter the following command as root: ¶ # dnf update ¶ Even though the firewall service, firewalld, is automatically enabled with the installation of Red Hat Enterprise Linux, it might be explicitly disabled, for example, in the Kickstart configuration. In such a case, re-enable the firewall. To start firewalld enter the following commands as root: ¶ # systemctl start firewalld # systemctl enable firewalld ¶ To enhance security, disable services you do not need. For example, if no printers are installed on your computer, disable the cups service by using the following command: ¶ # systemctl disable cups ¶ To review active services, enter the following command: ¶ $ systemctl list-units | grep service ¶ 1.5. DISABLING SMT TO PREVENT CPU SECURITY ISSUES BY USING THE WEB CONSOLE ¶ Disable Simultaneous Multi Threading (SMT) in case of attacks that misuse CPU SMT. Disabling SMT can mitigate security vulnerabilities, such as L1TF or MDS. ¶ Disabling SMT might lower the system performance. ¶ You have installed the RHEL 9 web console. You have enabled the cockpit service. Your user account is allowed to log in to the web console. For instructions, see Installing and enabling the web console . ¶ 1. Log in to the RHEL 9 web console. For details, see Logging in to the web console . ¶ 2. In the Overview tab find the System information field and click View hardware details. ¶ 3. On the CPU Security line, click Mitigations. If this link is not present, it means that your system does not support SMT, and therefore is not vulnerable. ¶ 4. In the CPU Security Togglestable, turn on the Disable simultaneous multithreading (nosmt) option. ¶ 5. Click the Save and reboot button. ¶ After the system restart, the CPU no longer uses SMT. ¶ L1TF - L1 Terminal Fault Attack - CVE-2018-3620 & CVE-2018-3646 MDS - Microarchitectural Data Sampling - CVE-2018-12130, CVE-2018-12126, CVE-2018-12127, and CVE-2019-11091","",""
"VERIFYING RPM PACKAGES WITH POST- QUANTUM SIGNATURES","2.1","ENABLING POST-QUANTUM RPM SIGNATURES VERIFICATION","To fortify the RHEL operating system against future quantum computing threats, enable the verification of RPM packages by using quantum-resistant algorithms. This configuration ensures the system can authenticate the integrity and origin of software signed with post-quantum cryptography. ¶ In earlier Red Hat Enterprise Linux (RHEL) releases, the RPM utility verified only RPMv4 signatures. In RHEL 9.7 and later RHEL 9 versions, you can enable support for RPMv6 signatures by installing the multisig DNF plugin. The system then uses this plugin to verify post-quantum signatures transparently during the installation process. For verification to succeed, you must ensure the system trusts all required OpenPGP certificates. ¶ One package can include multiple RPMv6 signatures, but only one RPMv4 signature. For example, RHEL RPM packages include the following signatures: ¶ RSA and hybrid ML-DSA-87-Ed448 RPMv6 signatures ¶ RSA RPMv4 signature ¶ The redhat-release package also already includes all OpenPGP certificates required for verification of RHEL RPM signatures: ¶ $ rpm -ql redhat-release ¶ /etc/pki/rpm-gpg/RPM-GPG-KEY-PQC-redhat-release /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-beta /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release ¶ Note that starting with RHEL 10.1, RPM provides native support for RPMv6 signatures. If a package contains an RPMv6 signature, the system verifies it automatically and ignores any legacy RPMv4 signatures. No additional configuration or plugins are required for this process. ¶ Always import or reference all OpenPGP certificates, including both classical keys, such as RSA, and post-quantum keys, such as ML-DSA. This hybrid verification enhances security: if one cryptographic algorithm or key is compromised, the system remains protected by the other. ¶ If you distribute your own RPM packages with post-quantum signatures, establish trust for all OpenPGP certificates required to verify the signatures. Also, keep the post- quantum certificates and classical certificates in separate files. ¶ RHEL 9.7 or later is installed and fully updated. ¶ 1. Install the dnf-plugin-multisig package. This package also installs the pqrpm package, which is separate from default system RPM tools and uses its own database of trusted OpenPGP certificates. ¶ # dnf install dnf-plugin-multisig ¶ 2. To establish trust for Red Hat OpenPGP certificates, complete one of the following steps: Add the certificates into the DNF repository configuration file. Use the gpgkey directive in the /etc/yum.repos.d/<repo_name>.repo file and list both certificate files: ¶ gpgkey=file:///etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release file:///etc/pki/rpm-gpg/RPM-GPG-KEY-PQC-redhat-release ¶ Indentation of the gpgkey values matters. Note that if you use this option, the system displays an additional interactive prompt during the package installation from the CLI unless you use the dnf command with the -- assumeyes or -y option. Import both certificates into the pqrpm database: ¶ # /usr/lib/pqrpm/bin/rpmkeys --import /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release /etc/pki/rpm-gpg/RPM-GPG-KEY-PQC-redhat-release ¶ Use this alternative when the first option is not available, for example, when the DNF repository configuration file is managed externally and you cannot easily edit it. ¶ 1. Install or update an RPM package, for example: ¶ # dnf install gnupg2 ¶ 2. Check that the DNF plugin successfully verified all signatures during your last package installation or update: ¶ # grep ""Multisig:"" /var/log/dnf.log ¶ 2026-03-11T13:44:51+0100 DEBUG Multisig: verifying: /var/cache/dnf/rhel-9.8.0-baseos- f47b1846dcc4d7f2/packages/gnupg2-2.3.3-5.el9_7.x86_64.rpm 2026-03-11T13:44:52+0100 DEBUG Multisig: verification result: All signatures for gnupg2- 2.3.3-5.el9_7.x86_64.rpm successfully verified (code=0) ¶ If you need to check the list of specific signatures that were verified, see Next steps. ¶ 3. Verify that the OpenPGP certificates are imported into the pqrpm database: ¶ $ /usr/lib/pqrpm/bin/rpmkeys -l ¶ fd431d51-4ae0493b: Red Hat, Inc. (release key 2) <security@redhat.com> public key 5a6340b3-6229229e: Red Hat, Inc. (auxiliary key 3) <security@redhat.com> public key 05707a62-68e6a1f3: Red Hat, Inc. (release key 4) <security@redhat.com> public key Note that if you added the certificates into the DNF repository configuration file, they are imported only after a successful package installation. Next steps Verifying RHEL RPM packages with post-quantum signatures ¶ 2.2. VERIFYING RHEL RPM PACKAGES WITH POST-QUANTUM SIGNATURES ¶ To protect RHEL against future quantum attacks that can break standard keys, verify RPM packages signed with post-quantum cryptography. This ensures the integrity and authenticity of software updates throughout the system's lifecycle. ¶ You enabled RPM signatures verification, and all RHEL OpenPGP certificates are trusted by your system. For more information, see Enabling post-quantum RPM signatures verification . ¶ 1. Download the RPM package that you want to verify into the current directory: ¶ $ dnf download <package_name> ¶ 2. Verify the signatures of the RPM file and list results of all the checks: ¶ $ /usr/lib/pqrpm/bin/rpmkeys -Kv <package_file_name.rpm> Header V6 ML-DSA-87+Ed448/SHA512 Signature, key ID 05707a62: OK Header V4 RSA/SHA256 Signature, key ID fd431d51: OK Header SHA256 digest: OK Header SHA1 digest: OK Payload SHA256 digest: OK MD5 digest: OK","",""
"SWITCHING RHEL TO FIPS MODE","3.2","INSTALLING THE SYSTEM WITH FIPS MODE ENABLED","To enable the cryptographic module self-checks mandated by the Federal Information Processing Standard (FIPS) 140, enable FIPS mode during the system installation. ¶ Only enabling FIPS mode during the RHEL installation ensures that the system generates all keys with FIPS-approved algorithms and continuous monitoring tests in place. ¶ After you complete the setup of FIPS mode, you cannot switch off FIPS mode without putting the system into an inconsistent state. If your scenario requires this change, the only correct way is a complete re-installation of the system. ¶ 1. Add the fips=1 option to the kernel command line during the system installation. ¶ 2. During the software selection stage, do not install any third-party software. ¶ 3. After the installation, the system starts in FIPS mode automatically. ¶ After the system starts, check that FIPS mode is enabled: $ fips-mode-setup --check FIPS mode is enabled. ¶ Editing boot options","",""
"SWITCHING RHEL TO FIPS MODE","3.3","SWITCHING THE SYSTEM TO FIPS MODE","The system-wide cryptographic policies contain a policy level that enables cryptographic algorithms in accordance with the requirements by the Federal Information Processing Standard (FIPS) Publication ¶ 140. The fips-mode-setup tool that enables or disables FIPS mode internally uses the FIPS system- wide cryptographic policy. Switching the system to FIPS mode by using the FIPS system-wide cryptographic policy does not guarantee compliance with the FIPS 140 standard. Re-generating all cryptographic keys after setting the system to FIPS mode may not be possible. For example, in the case of an existing IdM realm with users' cryptographic keys you cannot re-generate all the keys. ¶ Only enabling FIPS mode during the RHEL installation ensures that the system generates all keys with FIPS-approved algorithms and continuous monitoring tests in place. ¶ The fips-mode-setup tool uses the FIPS policy internally. But on top of what the update-crypto- policies command with the --set FIPS option does, fips-mode-setup ensures the installation of the FIPS dracut module by using the fips-finish-install tool, it also adds the fips=1 boot option to the kernel command line and regenerates the initial RAM disk. ¶ After you complete the setup of FIPS mode, you cannot switch off FIPS mode without putting the system into an inconsistent state. If your scenario requires this change, the only correct way is a complete re-installation of the system. ¶ 1. To switch the system to FIPS mode: ¶ # fips-mode-setup --enable Kernel initramdisks are being regenerated. This might take some time. Setting system policy to FIPS Note: System-wide crypto policies are applied on application start-up. It is recommended to restart the system for the change of policies to fully take place. FIPS mode will be enabled. Please reboot the system for the setting to take effect. ¶ 2. Restart your system to allow the kernel to switch to FIPS mode: ¶ # reboot ¶ After the restart, you can check the current state of FIPS mode: ¶ # fips-mode-setup --check FIPS mode is enabled. ¶ fips-mode-setup(8) man page on your system ¶ FIPS - Federal Information Processing Standards section on the Product compliance Red Hat Customer Portal page How to enable FIPS on instances using Red Hat Unified Kernel Images (Red Hat Knowledgebase) Security Requirements for Cryptographic Modules on the National Institute of Standards and Technology (NIST) web site.","",""
